"x" "y" "z"
6.07494530584192 -7.94106205738832 -37.6622704467354
7.06151913848797 -7.90269895841924 -37.4057865979381
8.03019440549828 -7.84775720206186 -37.0907659793814
8.98285766323024 -7.78025848522337 -36.7200628865979
9.82184374914089 -7.71610127491409 -36.3510467353952
0.265990449484536 -7.21325977560137 -38.6059704467354
-0.118543713058419 -7.23748768556701 -38.555981443299
1.17793585635739 -7.16929616494845 -38.6575838487973
2.14180294127148 -7.13972713058419 -38.6490381443299
3.13687138382474 -7.1176821161512 -38.579158419244
4.14892901365636 -7.09848544312715 -38.4512140893471
5.16593510652921 -7.07981353883162 -38.2762467353952
6.18074956185567 -7.05809050515464 -38.0584278350515
7.18496743745704 -7.02731072439863 -37.7893546391753
8.16994024398625 -6.98044879381443 -37.4585618556701
9.13799437044674 -6.92114071477663 -37.0708549828179
9.88441157731959 -6.86971357731959 -36.7329810996564
0.320735924054983 -6.30993128769759 -38.9596879725086
0.25248350652921 -6.31476886075601 -38.949823024055
1.23526819862543 -6.25556714776632 -39.0253182130584
2.2036720628866 -6.21735754295533 -39.0265972508591
3.20756563505155 -6.19073747628866 -38.9640556701031
4.23120381786942 -6.17127131536082 -38.838118556701
5.26349504467354 -6.15594463539519 -38.6591206185567
6.29428628694158 -6.14015424398625 -38.4310429553265
7.31542322164948 -6.11716466666667 -38.146952233677
8.31784618556701 -6.08064058762887 -37.7993756013746
9.30198625257732 -6.03202785223368 -37.3923563573883
9.76371478694158 -6.00529261168385 -37.1767130584192
0.330838306872852 -6.18090364776632 -39.0030202749141
0.934283826804124 -5.33711526109966 -39.3201835051546
1.31575870206186 -5.31268808213058 -39.3531783505155
2.285550105189 -5.26235664353952 -39.3669546391753
3.29390864460481 -5.22696708006873 -39.3118934707904
4.3262183814433 -5.20401528934708 -39.1876536082474
5.37011101463917 -5.18962117594502 -39.0035821305842
6.41569619484536 -5.17845309725086 -38.7650917525773
7.45266496563574 -5.16395822817869 -38.4673783505155
8.47131583505155 -5.13894789450172 -38.1041103092783
9.46722123024055 -5.10353265773196 -37.6795546391753
9.47007239862543 -5.10984924621993 -37.6760006872852
1.36109431202749 -4.8737144556701 -39.4800216494845
2.04201216573883 -4.29606587628866 -39.6516048109966
2.3898111532646 -4.27630575099656 -39.6596859106529
3.39909853931271 -4.2292246233677 -39.6126920962199
4.43736425704467 -4.19966495505155 -39.4891910652921
5.49096106357388 -4.18391143773196 -39.2991171821306
6.54825710137457 -4.1761500604811 -39.049683161512
7.59898890378007 -4.16983270463917 -38.738960137457
8.63287056357388 -4.15716711086942 -38.3614649484536
8.80764527147766 -4.15341990271478 -38.2863395189003
2.41876052405498 -4.02812288350516 -39.7188694158076
3.49017265749141 -3.47714337250859 -39.7938013745704
4.42658933642612 -3.17416029690722 -39.7515505154639
4.56670499106529 -3.17098900443299 -39.7334491408935
5.6279449247079 -3.15273337285223 -39.5373079037801
6.6956862209622 -3.1472463233677 -39.2759965635739
6.94967068041237 -3.14630660202749 -39.1996910652921
7.71863907216495 -3.39836297907216 -38.8999250859107
8.65836437800687 -4.00349035635739 -38.3921419243986
4.57107444054983 -3.1342509443299 -39.740158419244
5.64740797628866 -3.01206834927835 -39.5625508591065
6.70538335154639 -3.08168545766323 -39.2873704467354
2.75453576113402 -13.7494914089347 -34.6239628865979
2.7382431656701 -13.9182479003436 -34.492029209622
2.04099893587629 -13.7701053402062 -34.6622481099656
3.65592075979381 -13.7178171305842 -34.5219474226804
3.62757139587629 -13.9842113333333 -34.3184034364261
4.56467458831615 -13.6829017697595 -34.3671883161512
4.5381367838488 -13.9169600824742 -34.1896958762887
5.47526182474227 -13.6456514848797 -34.1667481099656
5.46496161580756 -13.7314590137457 -34.1015917525773
5.8081512838488 -13.6302471419244 -34.0791182130584
0.173296313058419 -13.0380361408935 -35.2578632302406
0.172917165635739 -13.0415312749141 -35.2556439862543
0.167669286254296 -13.0383564261168 -35.2575725085911
1.03717080412371 -13.0081936127148 -35.270710652921
1.01542097835052 -13.4219050927835 -34.9632271477663
1.92274732491409 -12.9787226357388 -35.2454130584192
1.86858422512027 -13.7292911305842 -34.7071285223368
2.82252563539519 -12.9488851443299 -35.1814099656357
3.73237070790378 -12.9150684845361 -35.0700113402062
4.64811999690722 -12.8785068659794 -34.9106357388316
5.564560604811 -12.8394191649485 -34.7092594501718
6.40043770446735 -13.4296049072165 -34.0489347079038
6.47331824398625 -12.7984220515464 -34.4764072164948
7.36878104742268 -12.7540914639175 -34.2166432989691
7.33477595189003 -13.0397218900344 -34.0208453608247
7.96863380756014 -12.7210635429553 -34.0175175257732
-0.643765887147766 -12.2727542268041 -35.7800329896907
-0.64637235927835 -12.4827423367698 -35.6251051546392
-0.873396612027491 -12.2816220790378 -35.7521439862543
0.195145644329897 -12.2341316357388 -35.8195945017182
1.06691096003436 -12.2003089450172 -35.8227642611684
1.96126308831615 -12.1722212439863 -35.7977116838488
2.87197603505155 -12.1455496460481 -35.7362261168385
3.79248512371134 -12.1134506907216 -35.6244965635739
4.71894794914089 -12.0757682542955 -35.4600879725086
5.64532984879725 -12.033594161512 -35.2498288659794
6.56233838109966 -11.9873792268041 -35.0052498281787
7.46494585292096 -11.937232790378 -34.7348914089347
8.27536180756014 -12.5478909140893 -34.022175257732
8.35789569209622 -11.8866129896907 -34.4411907216495
9.25031222680412 -11.8367181134021 -34.1105140893471
9.24307092783505 -11.8890496013746 -34.0764140893471
9.31126197594502 -11.8326735257732 -34.083570790378
-1.43324950549828 -11.5114084797251 -36.2262594501718
-1.4333468580756 -11.6199776814433 -36.1507312714777
-1.50512654391753 -11.5146251168385 -36.2125429553265
-0.637264605154639 -11.4666794158076 -36.3112738831615
0.202704708281787 -11.4246455670103 -36.3516216494845
1.07963560467354 -11.3940375969072 -36.3699199312715
7.56256917525773 -11.1281361649485 -35.2615945017182
8.4657181580756 -11.0675120652921 -34.943160137457
9.3661227628866 -11.0115711271478 -34.6031034364261
10.2478835979381 -10.9611880034364 -34.2298989690722
-1.4266915556701 -10.7045453814433 -36.7218175257732
-1.85531902920962 -10.7290170412371 -36.6412756013746
-0.635526635120275 -10.6536325171821 -36.8070690721649
0.203415570927835 -10.6131853127148 -36.8670656357388
8.58038365979381 -10.2549286185567 -35.4431041237113
9.4916597766323 -10.1887773264605 -35.0739642611684
10.2755860103093 -10.9312510137457 -34.2358728522337
10.4046003604811 -10.1325240412371 -34.6848443298969
10.9342583642612 -10.1012257079038 -34.4289467353952
-1.41829538041237 -9.88781693814433 -37.1760058419244
-2.05024119109966 -9.93118303780069 -37.0546446735395
-0.634181939175258 -9.83327425773196 -37.2740532646048
9.62631412027491 -9.36782093127148 -35.5212656357388
10.5480549058419 -9.30524659106529 -35.1148556701031
11.4554425051546 -9.3284412233677 -34.6372859106529
11.4694867869416 -9.25257689690722 -34.6776841924399
11.5032443539519 -9.25054862542955 -34.6593910652921
-1.40462031821306 -9.05917643298969 -37.5985515463918
-2.12021131890034 -9.11761033676976 -37.4517927835052
-0.626725176597938 -8.9984283814433 -37.7115728522337
9.77103262199313 -8.54327534467354 -35.9336206185567
10.7012046254296 -8.47667118556701 -35.5096914089347
11.6276636460481 -8.42145319243986 -35.0702089347079
11.9068026453608 -8.40318680412371 -34.9184835051546
-1.38347747989691 -8.21625259621993 -37.9932704467354
-2.08877144845361 -8.28472879553265 -37.8362240549828
-0.609308586254296 -8.14602685457045 -38.1180975945017
9.92683132302406 -7.70851203780069 -36.304023024055
10.8640180896907 -7.64180318659794 -35.8665336769759
11.7950746735395 -7.58482433780069 -35.4196903780069
12.1867951512027 -7.55822724054983 -35.2053151202749
-1.34906240075601 -7.35714488006873 -38.3627931271478
-1.95983861560137 -7.42592704776632 -38.2155982817869
-0.576240481786942 -7.27592239553265 -38.4964917525773
10.0937657147766 -6.85566964604811 -36.6367233676976
11.038442975945 -6.79331307216495 -36.1881776632302
11.9728255498282 -6.7361625395189 -35.7287810996564
12.3327406536082 -6.71104605498282 -35.5281577319588
-1.29898685601375 -6.47685811580756 -38.7005996563574
-1.72190563230241 -6.52991965395189 -38.5916302405498
-0.523877108247423 -6.38486051477663 -38.8437006872852
10.2705016975945 -5.97648239862543 -36.9386484536082
11.2229639484536 -5.92209601340206 -36.4776388316151
12.1598269793814 -5.86710535395189 -35.9990109965636
12.3440655670103 -5.85442769793814 -35.8936463917526
-1.22884687731959 -5.56921502714777 -38.9948529209622
-1.34999076391753 -5.58539698762887 -38.9619790378007
-0.448419094158076 -5.46868350547423 -39.1538037800687
0.400617429106529 -5.38039784707904 -39.2723364261168
9.47164012027491 -5.10343554089347 -37.6780161512027
10.4525685178694 -5.06192770034364 -37.2115848797251
11.412741862543 -5.01839323436426 -36.7350051546392
12.2142781168385 -4.97624038054708 -36.3058446735395
12.2761075223368 -5.32590183883161 -36.1385281786942
-1.20343186597938 -5.30351578553265 -39.0647810996564
-0.788185012199313 -4.58169988694158 -39.3219017182131
-0.351211007250859 -4.5240274443299 -39.4181017182131
0.503381705395189 -4.42457838522337 -39.5482697594502
1.42072925429553 -4.3408717371134 -39.6316285223368
9.64632565292096 -4.13696221800687 -37.922887628866
10.6372124295533 -4.11248876061856 -37.4527158075601
11.6045563206186 -4.08165726254296 -36.9574474226804
11.9442462405498 -4.0677394532646 -36.7683367697595
-0.270757510996564 -3.85188241250859 -39.5642158075601
-0.0015106345704467 -3.52026273103093 -39.6688113402062
0.625498726254296 -3.4438597742268 -39.7773336769759
1.54478508195876 -3.34708954261168 -39.8691993127148
2.51428990274914 -3.26712518405498 -39.8974323024055
3.52508832443299 -3.20781755305842 -39.855424742268
7.75852259450172 -3.14798923395189 -38.9505618556701
8.80337056013746 -3.14839947639863 -38.5647206185567
9.82596361168385 -3.14583878556701 -38.1281350515464
10.823976090378 -3.13800294604811 -37.6503
11.5100364914089 -3.12633957513746 -37.2873498281787
11.7161457828179 -3.52853800274914 -37.0601079037801
0.718822235738832 -2.75647872611684 -39.895806185567
1.12275177828179 -2.39600191340206 -39.9921773195876
1.68388765962199 -2.33482695670103 -40.0562137457045
2.65451922364261 -2.24455201099656 -40.0934852233677
3.66651050030928 -2.17502080127148 -40.0519243986254
4.71273543573883 -2.13111730515464 -39.9250817869416
5.7813684137457 -2.11044822611684 -39.72134604811
6.85807809003436 -2.10707081202749 -39.4501329896907
7.93043815498282 -2.11527617766323 -39.1168838487973
8.9832515395189 -2.1282177724055 -38.7254979381443
10.0119691305842 -2.14088271718213 -38.2811872852234
10.7878930206186 -2.14644784171821 -37.9005879725086
10.9752406154639 -2.35703248453608 -37.7599694158076
1.74747081512027 -1.90013579924399 -40.1109419243986
2.80359827079038 -1.23477425017182 -40.2209508591065
2.8612000975945 -1.20637748646048 -40.2228068728522
3.82135420783505 -1.13742344982818 -40.1912852233677
4.87227001718213 -1.09085767250859 -40.0668343642612
5.94779406563574 -1.07002331099656 -39.859258419244
7.03332891752577 -1.06943234467354 -39.5791199312715
8.11380104467354 -1.08376783010309 -39.2326017182131
9.17352425876289 -1.10674562646048 -38.8247250859107
9.4261647766323 -1.11234420137457 -38.7131608247423
10.1231312646048 -1.56182566553265 -38.3312432989691
3.87979376072165 -0.762668577835051 -40.2192305841924
4.97497738831615 -0.455371989707904 -40.1128426116838
6.07468310206186 -0.321867766666667 -39.9112670103093
7.15759652233677 -0.371008982130584 -39.6229824742268
8.20423453608247 -0.59815713161512 -39.2582457044674
9.19694731030928 -0.984469606185567 -38.8298030927835
2.57324756988316 -15.2902371477663 -33.3482845360825
2.5700415321134 -15.3137362886598 -33.3254209621993
2.45324054453608 -15.291739209622 -33.3507652920962
3.46463283608247 -15.2674370790378 -33.2641350515464
3.45058772749141 -15.3682320962199 -33.1656298969072
4.36522003498282 -15.2373248797251 -33.1144749140893
4.35513559587629 -15.3109220962199 -33.0440384879725
4.90716862542955 -15.2148501030928 -32.9890154639175
0.064006560790378 -14.5915015773196 -34.0141632302405
0.0636022628865979 -14.5958110996564 -34.0098735395189
0.0537256065292096 -14.5914601683849 -34.0130800687285
0.917880409621993 -14.5735931512027 -34.0489790378007
0.88297019862543 -14.8943767353952 -33.7546621993127
1.78761494426117 -14.5512833883162 -34.0473848797251
1.71712198075601 -15.1390966323024 -33.5243666666667
2.67099296804124 -14.5273204158076 -34.0065426116838
3.56641026941581 -14.4992935635739 -33.9129137457045
4.4700301604811 -14.4668417835052 -33.7603182130584
5.27773482474227 -15.1435095154639 -32.9576037800687
5.37637767731959 -14.4302241752577 -33.5564113402062
6.27681608591065 -14.3922546769759 -33.3193800687285
6.20825125085911 -14.8827064810997 -32.901676975945
7.16582210996564 -14.3512421546392 -33.055870790378
7.13504769003436 -14.5699930068729 -32.8669766323024
7.74567208591065 -14.320304257732 -32.8562437800687
-0.707201775945017 -13.8468030652921 -34.6002192439863
-0.733196390721649 -14.1936550628866 -34.2984089347079
-1.26794891161512 -13.8528605910653 -34.522883161512
0.130099443333333 -13.8250126219931 -34.6547481099656
0.989004871271478 -13.7999348075601 -34.6752233676976
1.86460053714777 -13.7761537869416 -34.6716518900344
6.37909849484536 -13.6034304467354 -33.922310652921
7.27052446391753 -13.5577338522337 -33.6496821305842
8.06494543986254 -14.1714844353952 -32.8554751546392
8.15346690034364 -13.512343604811 -33.3547216494845
9.0349514742268 -13.466181628866 -33.0179480756014
9.00970089347079 -13.6499818900344 -32.8743235051546
9.31264939965636 -13.4483492044674 -32.8887936426117
-1.47223538223368 -13.0931029965636 -35.1122199312715
-1.5053061532646 -13.6781710068729 -34.6339065292096
-2.12956370034364 -13.1021141580756 -34.9819436426117
-0.663894524673539 -13.0668836804124 -35.2030965635739
8.2554363814433 -12.7049068694158 -33.9164594501718
9.14079871821306 -12.6539841958763 -33.5704030927835
9.98350259450172 -12.9540234020619 -32.9374532646048
10.0311749484536 -12.6070182611684 -33.1839020618557
10.4167288522337 -12.584129975945 -32.9851809278351
-2.22520798281787 -12.3345188006873 -35.5471202749141
-2.2525659137457 -12.961139209622 -35.0642903780069
-2.70461128659794 -12.3405341752577 -35.4204749140893
-1.44476002714777 -12.3077900274914 -35.6852714776632
10.1463368006873 -11.7825109828179 -33.7062223367698
11.003427237354 -12.0256442439863 -33.0726980412371
11.0475901879725 -11.7360636838488 -33.2653852233677
11.2889501821306 -11.7208652646048 -33.1271839862543
-2.96596693298969 -11.5690640004811 -35.8975735395189
-2.97557280893471 -11.8394719659794 -35.7004563573883
-3.10519865718213 -11.5707467482474 -35.8526233676976
-2.20102849690722 -11.5465301814433 -36.0845797250859
10.2709446804124 -10.9597092130584 -34.2192316151203
11.1784074158076 -10.9070796692784 -33.7619556701031
12.0062038591065 -10.858664604811 -33.3028487972509
-2.93475973505155 -10.7801676872852 -36.4011986254296
-3.35539209072165 -10.7910503037801 -36.2721766323024
-2.18214113230241 -10.7471871443299 -36.5777749140893
11.3199161993127 -10.0794084707904 -34.2334463917526
12.1020835841924 -10.7289474656357 -33.3313431958763
12.2262815154639 -10.0248490316151 -33.7344484536082
12.5975112027491 -9.99793725223368 -33.5024029553265
-2.90332857938144 -9.98035767869416 -36.8541388316151
-3.49532002659794 -10.0040606597938 -36.6787127147766
-2.16380379381443 -9.93856124742268 -37.0303869415808
12.380344532646 -9.19378628178694 -34.1672079037801
13.0974304467354 -9.14141187628866 -33.7214918556701
-2.86825466701031 -9.17015573883162 -37.2636704467354
-3.53325272542955 -9.20696623367698 -37.0673948453608
-2.14130839323024 -9.11913173539519 -37.4463890034364
12.5426568109966 -8.36070082130584 -34.5599151202749
13.3966124054983 -8.51507001718213 -33.8942694158076
13.4412333333333 -8.29293409965636 -34.0005134020619
13.4999653608247 -8.28763846735395 -33.958970790378
-2.83031946769759 -8.34897378109966 -37.6384202749141
-3.48087215395189 -8.39402216563574 -37.4371762886598
-2.11252676197594 -8.28719662783505 -37.8302927835052
12.7119791890034 -7.52145072268041 -34.906624742268
13.6116485910653 -7.4508430137457 -34.3428405498282
13.7862489003436 -7.43470148109966 -34.2181099656357
-2.78683674776632 -7.51146198797251 -37.9845371134021
-3.34951528591065 -7.55851273883161 -37.7987006872852
-2.07447619845361 -7.43877370584192 -38.1855402061856
12.8902994604811 -6.67095906357388 -35.2076975945017
13.789740137457 -6.59829572955326 -34.6382835051546
13.9755955670103 -6.58058743505155 -34.5036835051546
-2.7367746337457 -6.65019849140893 -38.2993903780069
-3.14320407216495 -6.6893078556701 -38.1554240549828
-2.02480909621993 -6.56816310680412 -38.5092890034364
13.076766 -5.80242103608247 -35.4671199312715
13.9735878350515 -5.72937282714777 -34.8909862542955
14.072279209622 -5.72015265498282 -34.8195250859107
-2.68095752920962 -5.75603383642612 -38.5745862542955
-2.8551700395189 -5.77465705463918 -38.5090326460481
-1.96230206134021 -5.66794323230241 -38.7944512027491
12.3520434467354 -4.9682334742268 -36.2295639175258
13.2685319243986 -4.90855982817869 -35.6918546391753
14.0692651202749 -4.84544872072165 -35.1686680412371
14.0762180068729 -5.24580884810997 -35.0061824742268
-2.64547756735395 -5.24666734364261 -38.7015109965636
-2.45399370309278 -4.80529190137457 -38.8585790378007
-1.88822012371134 -4.73410375979381 -39.0391329896907
-1.13902128797251 -4.63028456907217 -39.2385762886598
12.547224505945 -4.04024936072165 -36.4297020618557
13.462425395189 -3.98853767388316 -35.8852054982818
13.9598171477663 -3.95266257388316 -35.5547051546392
-1.8056512919244 -3.76693874570447 -39.2404278350515
-1.92098758350515 -3.78165763298969 -39.2029158075601
-1.03770965292096 -3.66187175945017 -39.4446525773196
-0.233635694570447 -3.55087508762887 -39.6251130584192
11.7976377008247 -3.12014559216495 -37.1322013745704
12.7409507938144 -3.09141456082474 -36.5986037800687
13.6558441237113 -3.04815085395189 -36.0369986254296
13.7441618213058 -3.04275000515464 -35.9777092783505
-1.78668117697594 -3.55857305120275 -39.2744821305842
-1.21166609862543 -2.70217610584192 -39.5386931271478
-0.930718423917526 -2.66478649124055 -39.6137656357388
-0.10850353556701 -2.55224096494845 -39.792370790378
0.762470978213058 -2.43927373436426 -39.9446512027491
11.0157548436426 -2.14786250378007 -37.786181443299
11.9903170213058 -2.14556621890034 -37.2623
12.9339802061856 -2.12944531195876 -36.7190082474227
13.353920137457 -2.11509955463918 -36.4526309278351
13.6884489003436 -2.88900879037801 -36.0537130584192
-0.887662237800687 -2.27798680690722 -39.6628731958763
-0.278120656357388 -1.57096104364261 -39.8584927835052
0.019485664604811 -1.53173352886598 -39.9227494845361
0.903884551580756 -1.41663058075601 -40.070358419244
1.8344579156701 -1.30643701237113 -40.1747828178694
2.8071655347079 -1.21128497628866 -40.2230652920962
10.2064244123711 -1.13223852474227 -38.3612051546392
11.2104867525773 -1.15552867388316 -37.8624704467354
12.1833923917526 -1.16838055463918 -37.3326096219931
12.7417466323024 -1.16688408556701 -36.9976491408935
13.0413678556701 -1.58711657978007 -36.7475941580756
0.0592935716494846 -1.22030841463918 -39.9498989690722
0.992996285635739 -0.378707850171821 -40.1444838487973
1.04545565601375 -0.372308349484536 -40.1526652920962
1.98429161694158 -0.261174233333333 -40.2536030927835
2.96467321639175 -0.163109742920962 -40.2914907216495
3.98469959515464 -0.087530287628866 -40.2558360824742
5.04203669381443 -0.0419850092783505 -40.1330470790378
6.1251679161512 -0.0241062075601374 -39.9244859106529
7.21883006872852 -0.0281108931271478 -39.6367017182131
8.30625199656357 -0.0494716934707904 -39.2773512027491
9.36992846907216 -0.0835350388316151 -38.8579422680412
10.4027335154639 -0.123881602061856 -38.3892429553265
11.4045292371134 -0.161834673195876 -37.8767735395189
11.7746270412371 -0.172675070103093 -37.6669986254296
12.2853324226804 -0.650198892474227 -37.3315683848797
1.05119871134021 -0.330958700687285 -40.154093814433
2.07720398247423 0.397146095876289 -40.2722848797251
2.92573777182131 0.889300679037801 -40.3108766323024
3.12086501202749 0.905928926804124 -40.3161855670103
4.14707214020619 0.978846582130584 -40.2794243986254
5.21289143687285 1.02037886013746 -40.1539027491409
6.30377919312715 1.03268624501718 -39.9409116838488
7.40373619243986 1.02154122780069 -39.6469288659794
8.49574176632302 0.991142253608247 -39.2785683848797
9.56138682130584 0.946035554329897 -38.8443374570447
10.1824648154639 0.916014592474227 -38.5518237113402
10.5597538591065 0.706204460824742 -38.3625199312715
11.4538432542955 0.0942424525773196 -37.8647663230241
3.13500878907216 1.00178550859107 -40.3146951890034
4.22018314742268 1.45612960618557 -40.269970790378
5.32926560515464 1.75325505498282 -40.1340257731959
6.44386915120275 1.87570579447423 -39.9131099656357
7.54111724742268 1.81712383058419 -39.6149233676976
8.60194318213058 1.58809215463918 -39.2488979381443
9.60972245154639 1.21188773127148 -38.8283711340206
1.60130076357388 -16.0626110996564 -32.6515910652921
1.58170459896907 -16.2313451546392 -32.4813030927835
0.893071229656357 -16.0767833333333 -32.6415079037801
2.4742497862543 -16.0439132302405 -32.6234838487972
2.43656193333333 -16.3544241237113 -32.3110278350515
3.36264504020619 -16.022510652921 -32.5403364261168
3.31636109003436 -16.3939279037801 -32.1693989690722
4.26191079037801 -15.9975963573883 -32.3944704467354
4.21888918556701 -16.3389954295533 -32.0564013745704
5.16544892783505 -15.9686119209622 -32.1917659793814
5.13714278745704 -16.1954437010309 -31.9697857044674
6.06611316357388 -15.9394850859107 -31.9473279725086
6.06097489518213 -15.9806972164948 -31.907245395189
6.21795881099656 -15.9331495189003 -31.89857
-0.851495642611684 -15.3556163676976 -33.2618089347079
-0.865413774226804 -15.4843409793814 -33.1358841924399
-1.12919622749141 -15.3542377319588 -33.2224862542955
-0.0178270027491409 -15.3426736769759 -33.3247886597938
-0.0674500079725086 -15.7862356357388 -32.8975374570447
0.832136399072165 -15.3240020962199 -33.3569336769759
0.747255753642612 -16.0402626460481 -32.6779429553265
1.69560100051546 -15.3072748109966 -33.3695560137457
5.26942618556701 -15.2020582955326 -32.9053453608247
6.16862608934708 -15.16269604811 -32.6514096219931
6.98436547491409 -15.6746070790378 -31.8659091065292
7.05684260721649 -15.1221177319588 -32.3733962886598
7.93822733573883 -15.082552371134 -32.0634367353952
7.90765949450172 -15.3150682474227 -31.8453091065292
8.45765468934708 -15.0564373539519 -31.8448890034364
-1.58714374742268 -14.6061968865979 -33.8351618556701
-1.63618141408935 -15.0744846391753 -33.4018549828179
-2.32261486597938 -14.6003991168385 -33.6885360824742
-0.771318376082474 -14.6025502680412 -33.9411268041237
8.04654566666667 -14.3042356975945 -32.7453509621993
8.84358694845361 -14.856074742268 -31.8507375257732
8.92534386082474 -14.2533498178694 -32.3762567010309
9.81189656013746 -14.2109690927835 -31.9560321305842
9.80113588659794 -14.2871006975945 -31.8874998969072
9.92038118213058 -14.2050059484536 -31.8952659450172
-3.11852078591065 -13.8565022439863 -34.1314883161512
-3.11923551443299 -13.8625318247423 -34.1259412371134
-3.12447200721649 -13.8562350515464 -34.1292020618557
-2.31773465154639 -13.8572230927835 -34.3319786941581
-2.38570729690722 -14.5507950859107 -33.7186886597938
-1.51894806872852 -13.8562585395189 -34.4872405498282
9.9198620790378 -13.412422252921 -32.5913516494845
10.7895123195876 -13.5507496735395 -31.9679316838488
10.8141497525773 -13.370052161512 -32.1154958762887
11.0173750353952 -13.3601440893471 -31.9925271477663
-3.05301204123711 -13.1090106185567 -34.7576048109966
-3.69980033024055 -13.1133705841924 -34.562510652921
-2.26157950580756 -13.1039804810997 -34.9549127147766
10.9258603508591 -12.5553316357388 -32.7064530584192
11.8092429484536 -12.6208521993127 -32.0970359793814
11.8247321305842 -12.5097028797251 -32.1797818213058
11.9248180756014 -12.5040672886598 -32.1146097938144
-3.79600210687285 -12.3562922852234 -35.1105525773196
-3.83710401890034 -12.8926726804124 -34.6891639175258
-4.12494111443299 -12.3604182164948 -34.9931237113402
-3.00228845876289 -12.3447859656357 -35.3430034364261
11.9451385257732 -11.6793227560137 -32.7303257044674
12.6883603436426 -11.6360089003436 -32.2593141924399
-3.74406181993127 -11.5829056560137 -35.6609728522337
-4.43164803264605 -11.5969667883162 -35.4199144329897
12.0810212474227 -10.8537412371134 -33.2571364261168
12.87923 -11.3982558075601 -32.3033111683849
12.976491580756 -10.7924422852234 -32.682536838488
13.3527654639175 -10.7682590824742 -32.4281347079038
-4.48412222955326 -10.823579814433 -35.9038494845361
-4.51737518865979 -11.2872702680412 -35.5878549828179
-4.63289064261168 -10.8267528109966 -35.8407632302405
-3.69762435738832 -10.8010202493127 -36.1700962199313
13.1214925429553 -9.95883279934708 -33.1591518900344
13.927125257732 -9.90561574281787 -32.6187316151203
-4.42488642439863 -10.0400570893471 -36.3762219931271
-4.72976229072165 -10.0482366151203 -36.2468298969072
-3.65329816632302 -10.0107441786942 -36.6326810996564
13.2772827147766 -9.1272770652921 -33.6015694158076
14.0624302749141 -9.66601682474227 -32.6750154295533
14.1726305841924 -9.06088013058419 -32.98645395189
